id	user_id	is_submitted	is_save	org_code	loc_code	form_id	sec_id	sub_sec_id	application_group	app_doc_id	app_id	ques_code	ans_code	ans_val_txt	ans_val_text_name	ans_val_num	ans_val_date	ans_type	status	display_seq	soft_del_status	remarks	created_by	create_date	modified_by	modified_date	is_visible	is_enable	is_overdue
1732666	4	FALSE	FALSE	NULL	NULL	BTS&MicrowaveBoth	32	null	5252	now1234asd	Ap003	15	anscode		null	ansvalnum	ansvaldate	anstype	Incomplete	displayseq	a	null	null	00:00.0	NULL	NULL	TRUE	TRUE	0
1732667	4	FALSE	FALSE	NULL	NULL	BTS&MicrowaveBoth	32	null	5252	now1234asd	Ap003	16	anscode		null	ansvalnum	ansvaldate	anstype	Incomplete	displayseq	a	null	null	00:00.0	NULL	NULL	TRUE	TRUE	0
1732668	4	FALSE	FALSE	NULL	NULL	BTS&MicrowaveBoth	32	null	5252	now1234asd	Ap003	17	anscode		null	ansvalnum	ansvaldate	anstype	Incomplete	displayseq	a	null	null	00:00.0	NULL	NULL	TRUE	TRUE	0
1732669	4	FALSE	FALSE	NULL	NULL	BTS&MicrowaveBoth	32	null	5252	now1234asd	Ap003	19.1	anscode		null	ansvalnum	ansvaldate	anstype	Incomplete	displayseq	a	null	null	00:00.0	NULL	NULL	TRUE	TRUE	0
1732670	4	FALSE	FALSE	NULL	NULL	BTS&MicrowaveBoth	33	null	5252	now1234asd	Ap003	20	anscode	Digital Microwave Corporation	null	ansvalnum	ansvaldate	anstype	Incomplete	displayseq	a	null	null	00:00.0	NULL	NULL	TRUE	TRUE	0
1732671	4	FALSE	FALSE	NULL	NULL	BTS&MicrowaveBoth	33	null	5252	now1234asd	Ap003	21	anscode		null	ansvalnum	ansvaldate	anstype	Incomplete	displayseq	a	null	null	00:00.0	NULL	NULL	TRUE	TRUE	0
1732672	4	FALSE	FALSE	NULL	NULL	BTS&MicrowaveBoth	33	null	5252	now1234asd	Ap003	25	anscode	14M0VDE0871	null	ansvalnum	ansvaldate	anstype	Incomplete	displayseq	a	null	null	00:00.0	NULL	NULL	TRUE	TRUE	0
1732673	4	FALSE	FALSE	NULL	NULL	BTS&MicrowaveBoth	33	null	5252	now1234asd	Ap003	27	anscode	17.7-19.7 GHz	null	ansvalnum	ansvaldate	anstype	Incomplete	displayseq	a	null	null	00:00.0	NULL	NULL	TRUE	TRUE	0
1732674	4	FALSE	FALSE	NULL	NULL	BTS&MicrowaveBoth	33	16	5252	now1234asd	Ap003	65	anscode	20	null	ansvalnum	ansvaldate	anstype	Incomplete	displayseq	a	null	null	00:00.0	NULL	NULL	TRUE	TRUE	0
1732675	4	FALSE	FALSE	NULL	NULL	BTS&MicrowaveBoth	33	16	5252	now1234asd	Ap003	66	anscode	10	null	ansvalnum	ansvaldate	anstype	Incomplete	displayseq	a	null	null	00:00.0	NULL	NULL	TRUE	TRUE	0
1732676	4	FALSE	FALSE	NULL	NULL	BTS&MicrowaveBoth	33	16	5252	now1234asd	Ap003	67	anscode		null	ansvalnum	ansvaldate	anstype	Incomplete	displayseq	a	null	null	00:00.0	NULL	NULL	TRUE	TRUE	0
1732677	4	FALSE	FALSE	NULL	NULL	BTS&MicrowaveBoth	33	17	5252	now1234asd	Ap003	68	anscode		null	ansvalnum	ansvaldate	anstype	Incomplete	displayseq	a	null	null	00:00.0	NULL	NULL	TRUE	TRUE	0
1732678	4	FALSE	FALSE	NULL	NULL	BTS&MicrowaveBoth	33	17	5252	now1234asd	Ap003	69	anscode		null	ansvalnum	ansvaldate	anstype	Incomplete	displayseq	a	null	null	00:00.0	NULL	NULL	TRUE	TRUE	0
1732679	4	FALSE	FALSE	NULL	NULL	BTS&MicrowaveBoth	33	17	5252	now1234asd	Ap003	70	anscode		null	ansvalnum	ansvaldate	anstype	Incomplete	displayseq	a	null	null	00:00.0	NULL	NULL	TRUE	TRUE	0
1732680	4	FALSE	FALSE	NULL	NULL	BTS&MicrowaveBoth	33	18	5252	now1234asd	Ap003	71	anscode	Parabolic Dish	null	ansvalnum	ansvaldate	anstype	Incomplete	displayseq	a	null	null	00:00.0	NULL	NULL	TRUE	TRUE	0
1732681	4	FALSE	FALSE	NULL	NULL	BTS&MicrowaveBoth	33	18	5252	now1234asd	Ap003	72	anscode	Nera	null	ansvalnum	ansvaldate	anstype	Incomplete	displayseq	a	null	null	00:00.0	NULL	NULL	TRUE	TRUE	0
1732682	4	FALSE	FALSE	NULL	NULL	BTS&MicrowaveBoth	33	18	5252	now1234asd	Ap003	73	anscode	Solid Parabolic Dish	null	ansvalnum	ansvaldate	anstype	Incomplete	displayseq	a	null	null	00:00.0	NULL	NULL	TRUE	TRUE	0
1732683	4	FALSE	FALSE	NULL	NULL	BTS&MicrowaveBoth	33	18	5252	now1234asd	Ap003	74	anscode		null	ansvalnum	ansvaldate	anstype	Incomplete	displayseq	a	null	null	00:00.0	NULL	NULL	TRUE	TRUE	0
1732684	4	FALSE	FALSE	NULL	NULL	BTS&MicrowaveBoth	33	18	5252	now1234asd	Ap003	75	anscode	17.7-19.7 GHz	null	ansvalnum	ansvaldate	anstype	Incomplete	displayseq	a	null	null	00:00.0	NULL	NULL	TRUE	TRUE	0
1732685	4	FALSE	FALSE	NULL	NULL	BTS&MicrowaveBoth	33	18	5252	now1234asd	Ap003	76	anscode	17.7-19.7 GHz	null	ansvalnum	ansvaldate	anstype	Incomplete	displayseq	a	null	null	00:00.0	NULL	NULL	TRUE	TRUE	0
1732686	4	FALSE	FALSE	NULL	NULL	BTS&MicrowaveBoth	33	18	5252	now1234asd	Ap003	77	anscode	39	null	ansvalnum	ansvaldate	anstype	Incomplete	displayseq	a	null	null	00:00.0	NULL	NULL	TRUE	TRUE	0
1732687	4	FALSE	FALSE	NULL	NULL	BTS&MicrowaveBoth	33	18	5252	now1234asd	Ap003	78	anscode		null	ansvalnum	ansvaldate	anstype	Incomplete	displayseq	a	null	null	00:00.0	NULL	NULL	TRUE	TRUE	0
1732688	4	FALSE	FALSE	NULL	NULL	BTS&MicrowaveBoth	33	18	5252	now1234asd	Ap003	79	anscode	D	null	ansvalnum	ansvaldate	anstype	Incomplete	displayseq	a	null	null	00:00.0	NULL	NULL	TRUE	TRUE	0
1732689	4	FALSE	FALSE	NULL	NULL	BTS&MicrowaveBoth	33	18	5252	now1234asd	Ap003	80	anscode	36.5	null	ansvalnum	ansvaldate	anstype	Incomplete	displayseq	a	null	null	00:00.0	NULL	NULL	TRUE	TRUE	0
1732690	4	FALSE	FALSE	NULL	NULL	BTS&MicrowaveBoth	33	18	5252	now1234asd	Ap003	81	anscode		null	ansvalnum	ansvaldate	anstype	Incomplete	displayseq	a	null	null	00:00.0	NULL	NULL	TRUE	TRUE	0
1732691	4	FALSE	FALSE	NULL	NULL	BTS&MicrowaveBoth	33	18	5252	now1234asd	Ap003	82	anscode		null	ansvalnum	ansvaldate	anstype	Incomplete	displayseq	a	null	null	00:00.0	NULL	NULL	TRUE	TRUE	0
1732692	4	FALSE	FALSE	NULL	NULL	BTS&MicrowaveBoth	33	18	5252	now1234asd	Ap003	83	anscode		null	ansvalnum	ansvaldate	anstype	Incomplete	displayseq	a	null	null	00:00.0	NULL	NULL	TRUE	TRUE	0
1732693	4	FALSE	FALSE	NULL	NULL	BTS&MicrowaveBoth	33	18	5252	now1234asd	Ap003	84	anscode		null	ansvalnum	ansvaldate	anstype	Incomplete	displayseq	a	null	null	00:00.0	NULL	NULL	TRUE	TRUE	0
1732694	4	FALSE	FALSE	NULL	NULL	BTS&MicrowaveBoth	33	18	5252	now1234asd	Ap003	85	anscode		null	ansvalnum	ansvaldate	anstype	Incomplete	displayseq	a	null	null	00:00.0	NULL	NULL	TRUE	TRUE	0
1732695	4	FALSE	FALSE	NULL	NULL	BTS&MicrowaveBoth	33	18	5252	now1234asd	Ap003	86	anscode		null	ansvalnum	ansvaldate	anstype	Incomplete	displayseq	a	null	null	00:00.0	NULL	NULL	TRUE	TRUE	0
1732696	4	FALSE	FALSE	NULL	NULL	BTS&MicrowaveBoth	34	null	5252	now1234asd	Ap003	87	anscode		null	ansvalnum	ansvaldate	anstype	Incomplete	displayseq	a	null	null	00:00.0	NULL	NULL	TRUE	TRUE	0
1732697	4	FALSE	FALSE	NULL	NULL	BTS&MicrowaveBoth	34	null	5252	now1234asd	Ap003	88	anscode		null	ansvalnum	ansvaldate	anstype	Incomplete	displayseq	a	null	null	00:00.0	NULL	NULL	TRUE	TRUE	0
1732698	4	FALSE	FALSE	NULL	NULL	BTS&MicrowaveBoth	34	null	5252	now1234asd	Ap003	89	anscode		null	ansvalnum	ansvaldate	anstype	Incomplete	displayseq	a	null	null	00:00.0	NULL	NULL	TRUE	TRUE	0
1732699	4	FALSE	FALSE	NULL	NULL	BTS&MicrowaveBoth	34	null	5252	now1234asd	Ap003	90	anscode	2.64	null	ansvalnum	ansvaldate	anstype	Incomplete	displayseq	a	null	null	00:00.0	NULL	NULL	TRUE	TRUE	0
1732700	4	FALSE	FALSE	NULL	NULL	BTS&MicrowaveBoth	34	null	5252	now1234asd	Ap003	91	anscode		null	ansvalnum	ansvaldate	anstype	Incomplete	displayseq	a	null	null	00:00.0	NULL	NULL	TRUE	TRUE	0
1732701	4	FALSE	FALSE	NULL	NULL	BTS&MicrowaveBoth	34	null	5252	now1234asd	Ap003	92	anscode	17.7-19.7 GHz	null	ansvalnum	ansvaldate	anstype	Incomplete	displayseq	a	null	null	00:00.0	NULL	NULL	TRUE	TRUE	0
1732702	4	FALSE	FALSE	NULL	NULL	BTS&MicrowaveBoth	34	null	5252	now1234asd	Ap003	93	anscode	18737.5	null	ansvalnum	ansvaldate	anstype	Incomplete	displayseq	a	null	null	00:00.0	NULL	NULL	TRUE	TRUE	0
1732703	4	FALSE	FALSE	NULL	NULL	BTS&MicrowaveBoth	34	null	5252	now1234asd	Ap003	94	anscode	17727.5	null	ansvalnum	ansvaldate	anstype	Incomplete	displayseq	a	null	null	00:00.0	NULL	NULL	TRUE	TRUE	0
1732704	4	FALSE	FALSE	NULL	NULL	BTS&MicrowaveBoth	34	null	5252	now1234asd	Ap003	95	anscode	14MHz	null	ansvalnum	ansvaldate	anstype	Incomplete	displayseq	a	null	null	00:00.0	NULL	NULL	TRUE	TRUE	0
1732705	4	FALSE	FALSE	NULL	NULL	BTS&MicrowaveBoth	34	null	5252	now1234asd	Ap003	96	anscode	4- FSK	null	ansvalnum	ansvaldate	anstype	Incomplete	displayseq	a	null	null	00:00.0	NULL	NULL	TRUE	TRUE	0
1732706	4	FALSE	FALSE	NULL	NULL	BTS&MicrowaveBoth	34	null	5252	now1234asd	Ap003	97	anscode	14M0VDE0871	null	ansvalnum	ansvaldate	anstype	Incomplete	displayseq	a	null	null	00:00.0	NULL	NULL	TRUE	TRUE	0
1732707	4	FALSE	FALSE	NULL	NULL	BTS&MicrowaveBoth	35	null	5252	now1234asd	Ap003	52	anscode		null	ansvalnum	ansvaldate	anstype	Incomplete	displayseq	a	null	null	00:00.0	NULL	NULL	TRUE	TRUE	0
1732708	4	FALSE	FALSE	NULL	NULL	BTS&MicrowaveBoth	36	null	5252	now1234asd	Ap003	98	anscode		null	ansvalnum	ansvaldate	anstype	Incomplete	displayseq	a	null	null	00:00.0	NULL	NULL	TRUE	TRUE	0
1732709	4	FALSE	FALSE	NULL	NULL	BTS&MicrowaveBoth	36	null	5252	now1234asd	Ap003	99	anscode		null	ansvalnum	ansvaldate	anstype	Incomplete	displayseq	a	null	null	00:00.0	NULL	NULL	TRUE	TRUE	0
1732710	4	FALSE	FALSE	NULL	NULL	BTS&MicrowaveBoth	36	null	5252	now1234asd	Ap003	100	anscode		null	ansvalnum	ansvaldate	anstype	Incomplete	displayseq	a	null	null	00:00.0	NULL	NULL	TRUE	TRUE	0
1732711	4	FALSE	FALSE	NULL	NULL	BTS&MicrowaveBoth	36	null	5252	now1234asd	Ap003	101	anscode		null	ansvalnum	ansvaldate	anstype	Incomplete	displayseq	a	null	null	00:00.0	NULL	NULL	TRUE	TRUE	0
1732712	4	FALSE	FALSE	NULL	NULL	BTS&MicrowaveBoth	36	37	5252	now1234asd	Ap003	102	anscode		null	ansvalnum	ansvaldate	anstype	Incomplete	displayseq	a	null	null	00:00.0	NULL	NULL	TRUE	TRUE	0
1732713	4	FALSE	FALSE	NULL	NULL	BTS&MicrowaveBoth	36	37	5252	now1234asd	Ap003	103	anscode		null	ansvalnum	ansvaldate	anstype	Incomplete	displayseq	a	null	null	00:00.0	NULL	NULL	TRUE	TRUE	0
1732714	4	FALSE	FALSE	NULL	NULL	BTS&MicrowaveBoth	36	37	5252	now1234asd	Ap003	104	anscode		null	ansvalnum	ansvaldate	anstype	Incomplete	displayseq	a	null	null	00:00.0	NULL	NULL	TRUE	TRUE	0
1732715	4	FALSE	FALSE	NULL	NULL	BTS&MicrowaveBoth	36	37	5252	now1234asd	Ap003	105	anscode		null	ansvalnum	ansvaldate	anstype	Incomplete	displayseq	a	null	null	00:00.0	NULL	NULL	TRUE	TRUE	0
1732716	4	FALSE	FALSE	NULL	NULL	BTS&MicrowaveBoth	36	38	5252	now1234asd	Ap003	102	anscode		null	ansvalnum	ansvaldate	anstype	Incomplete	displayseq	a	null	null	00:00.0	NULL	NULL	TRUE	TRUE	0
1732717	4	FALSE	FALSE	NULL	NULL	BTS&MicrowaveBoth	36	38	5252	now1234asd	Ap003	103	anscode		null	ansvalnum	ansvaldate	anstype	Incomplete	displayseq	a	null	null	00:00.0	NULL	NULL	TRUE	TRUE	0
1732718	4	FALSE	FALSE	NULL	NULL	BTS&MicrowaveBoth	36	38	5252	now1234asd	Ap003	104	anscode		null	ansvalnum	ansvaldate	anstype	Incomplete	displayseq	a	null	null	00:00.0	NULL	NULL	TRUE	TRUE	0
1732719	4	FALSE	FALSE	NULL	NULL	BTS&MicrowaveBoth	36	38	5252	now1234asd	Ap003	105	anscode		null	ansvalnum	ansvaldate	anstype	Incomplete	displayseq	a	null	null	00:00.0	NULL	NULL	TRUE	TRUE	0
1732720	4	FALSE	FALSE	NULL	NULL	BTS&MicrowaveBoth	36	39	5252	now1234asd	Ap003	106	anscode		null	ansvalnum	ansvaldate	anstype	Incomplete	displayseq	a	null	null	00:00.0	NULL	NULL	TRUE	TRUE	0
1732721	4	FALSE	FALSE	NULL	NULL	BTS&MicrowaveBoth	36	39	5252	now1234asd	Ap003	107	anscode		null	ansvalnum	ansvaldate	anstype	Incomplete	displayseq	a	null	null	00:00.0	NULL	NULL	TRUE	TRUE	0
1732722	4	FALSE	FALSE	NULL	NULL	BTS&MicrowaveBoth	36	39	5252	now1234asd	Ap003	108	anscode		null	ansvalnum	ansvaldate	anstype	Incomplete	displayseq	a	null	null	00:00.0	NULL	NULL	TRUE	TRUE	0
1732723	4	FALSE	FALSE	NULL	NULL	BTS&MicrowaveBoth	36	39	5252	now1234asd	Ap003	109	anscode		null	ansvalnum	ansvaldate	anstype	Incomplete	displayseq	a	null	null	00:00.0	NULL	NULL	TRUE	TRUE	0
1732724	4	FALSE	FALSE	NULL	NULL	BTS&MicrowaveBoth	36	39	5252	now1234asd	Ap003	110	anscode		null	ansvalnum	ansvaldate	anstype	Incomplete	displayseq	a	null	null	00:00.0	NULL	NULL	TRUE	TRUE	0
1732725	4	FALSE	FALSE	NULL	NULL	BTS&MicrowaveBoth	40	null	5252	now1234asd	Ap003	59	anscode		null	ansvalnum	ansvaldate	anstype	Incomplete	displayseq	a	null	null	00:00.0	NULL	NULL	TRUE	TRUE	0
1732726	4	FALSE	FALSE	NULL	NULL	BTS&MicrowaveBoth	40	null	5252	now1234asd	Ap003	60	anscode		null	ansvalnum	ansvaldate	anstype	Incomplete	displayseq	a	null	null	00:00.0	NULL	NULL	TRUE	TRUE	0
1732727	4	FALSE	FALSE	NULL	NULL	BTS&MicrowaveBoth	40	null	5252	now1234asd	Ap003	61	anscode		null	ansvalnum	ansvaldate	anstype	Incomplete	displayseq	a	null	null	00:00.0	NULL	NULL	TRUE	TRUE	0
1732728	4	FALSE	FALSE	NULL	NULL	BTS&MicrowaveBoth	40	null	5252	now1234asd	Ap003	62	anscode		null	ansvalnum	ansvaldate	anstype	Incomplete	displayseq	a	null	null	00:00.0	NULL	NULL	TRUE	TRUE	0
1732729	4	FALSE	FALSE	NULL	NULL	BTS&MicrowaveBoth	40	null	5252	now1234asd	Ap003	63	anscode		null	ansvalnum	ansvaldate	anstype	Incomplete	displayseq	a	null	null	00:00.0	NULL	NULL	TRUE	TRUE	0
1732730	4	FALSE	FALSE	NULL	NULL	BTS&MicrowaveBoth	40	null	5252	now1234asd	Ap003	64	anscode		null	ansvalnum	ansvaldate	anstype	Incomplete	displayseq	a	null	null	00:00.0	NULL	NULL	TRUE	TRUE	0
